Serial Number:20630478 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Stopped","EOF"
2020-07-04 05:16:56,7.85,71.79,3.08, , , 
2020-07-04 05:21:56,7.79,72.30,3.13, , , 
2020-07-04 05:26:56,7.75,72.43,3.11, , , 
2020-07-04 05:31:56,7.71,72.63,3.11, , , 
2020-07-04 05:36:56,7.69,72.42,3.05, , , 
2020-07-04 05:41:56,7.67,72.66,3.08, , , 
2020-07-04 05:46:56,7.64,72.99,3.12, , , 
2020-07-04 05:51:56,7.60,73.36,3.15, , , 
2020-07-04 05:56:56,7.55,73.34,3.09, , , 
2020-07-04 06:01:56,7.52,73.71,3.13, , , 
2020-07-04 06:06:56,7.45,73.34,3.00, , , 
2020-07-04 06:11:56,7.38,74.10,3.07, , , 
2020-07-04 06:16:56,7.32,74.65,3.13, , , 
2020-07-04 06:21:56,7.27,74.07,2.97, , , 
2020-07-04 06:26:56,7.22,74.11,2.92, , , 
2020-07-04 06:31:56,7.13,74.18,2.85, , , 
2020-07-04 06:36:56,7.03,74.46,2.81, , , 
2020-07-04 06:41:56,7.00,74.86,2.86, , , 
2020-07-04 06:46:56,6.98,75.19,2.90, , , 
2020-07-04 06:51:56,6.97,75.70,2.98, , , 
2020-07-04 06:56:56,7.01,74.84,2.86, , , 
2020-07-04 07:01:56,7.03,75.37,2.98, , , 
2020-07-04 07:06:56,7.17,75.34,3.11, , , 
2020-07-04 07:11:56,7.28,75.10,3.17, , , 
2020-07-04 07:16:56,7.35,74.64,3.16, , , 
2020-07-04 07:21:56,7.42,73.92,3.08, , , 
2020-07-04 07:26:56,7.45,73.87,3.10, , , 
2020-07-04 07:31:56,7.54,73.24,3.06, , , 
2020-07-04 07:36:56,7.56,73.13,3.06, , , 
2020-07-04 07:41:56,7.62,72.47,3.00, , , 
2020-07-04 07:46:56,7.72,73.27,3.25, , , 
2020-07-04 07:51:56,7.83,73.38,3.37, , , 
2020-07-04 07:56:56,7.87,73.67,3.47, , , 
2020-07-04 08:01:56,7.89,73.12,3.38, , , 
2020-07-04 08:06:56,7.92,73.41,3.47, , , 
2020-07-04 08:11:56,7.86,74.18,3.56, , , 
2020-07-04 08:16:56,7.88,70.60,2.88, , , 
2020-07-04 08:21:56,7.97,73.34,3.50, , , 
2020-07-04 08:26:56,8.00,73.47,3.55, , , 
2020-07-04 08:31:56,7.96,73.53,3.52, , , 
2020-07-04 08:36:56,7.86,74.43,3.60, , , 
2020-07-04 08:41:56,7.82,75.00,3.67, , , 
2020-07-04 08:46:56,7.79,75.22,3.69, , , 
2020-07-04 08:51:56,7.83,75.81,3.83, , , 
2020-07-04 08:56:56,7.90,75.46,3.84, , , 
2020-07-04 09:01:56,8.00,72.63,3.39, , , 
2020-07-04 09:06:56,8.20,74.60,3.97, , , 
2020-07-04 09:11:56,9.20,72.79,4.58, , , 
2020-07-04 09:16:56,10.65,67.85,4.96, , , 
2020-07-04 09:21:56,12.32,63.11,5.52, , , 
2020-07-04 09:26:56,13.70,58.53,5.73, , , 
2020-07-04 09:31:56,14.94,52.10,5.21, , , 
2020-07-04 09:36:56,15.87,51.77,5.98, , , 
2020-07-04 09:41:56,16.71,52.05,6.83, , , 
2020-07-04 09:46:56,17.15,51.85,7.18, , , 
2020-07-04 09:51:56,17.48,47.57,6.24, , , 
2020-07-04 09:56:56,18.02,49.75,7.38, , , 
2020-07-04 10:01:56,18.17,44.06,5.75, , , 
2020-07-04 10:06:56,18.38,47.64,7.08, , , 
2020-07-04 10:11:56,18.92,42.39,5.87, , , 
2020-07-04 10:16:56,19.08,41.10,5.57, , , 
2020-07-04 10:21:56,19.39,46.85,7.76, , , 
2020-07-04 10:26:56,19.88,42.97,6.94, , , 
2020-07-04 10:31:56,20.03,43.30,7.19, , , 
2020-07-04 10:36:56,20.40,44.29,7.85, , , 
2020-07-04 10:41:56,20.20,42.61,7.11, , , 
2020-07-04 10:46:56,20.15,42.51,7.03, , , 
2020-07-04 10:51:56,20.45,44.27,7.89, , , 
2020-07-04 10:56:56,20.49,47.57,8.99, , , 
2020-07-04 11:01:56,20.57,42.19,7.29, , , 
2020-07-04 11:06:56,20.27,45.43,8.11, , , 
2020-07-04 11:11:56,19.81,44.04,7.23, , , 
2020-07-04 11:16:56,19.63,42.67,6.62, , , 
2020-07-04 11:21:56,19.12,45.11,6.96, , , 
2020-07-04 11:26:56,18.86,47.94,7.61, , , 
2020-07-04 11:31:56,18.63,48.03,7.43, , , 
2020-07-04 11:36:56,18.52,45.02,6.39, , , 
2020-07-04 11:41:56,18.40,44.92,6.25, , , 
2020-07-04 11:46:56,18.62,49.14,7.75, , , 
2020-07-04 11:51:56,19.16,45.81,7.22, , , 
2020-07-04 11:56:56,19.94,43.38,7.13, , , 
2020-07-04 12:01:56,20.59,41.57,7.10, , , 
2020-07-04 12:06:56,20.88,39.28,6.53, , , 
2020-07-04 12:11:56,20.96,38.89,6.46, , , 
2020-07-04 12:16:56,21.14,46.07,9.10, , , 
2020-07-04 12:21:56,21.70,43.30,8.70, , , 
2020-07-04 12:26:56,21.45,42.31,8.13, , , 
2020-07-04 12:31:56,20.76,39.91,6.66, , , 
2020-07-04 12:36:56,19.79,42.21,6.59, , , 
2020-07-04 12:41:56,19.75,42.16,6.55, , , 
2020-07-04 12:46:56,19.42,41.61,6.06, , , 
2020-07-04 12:51:56,18.66,41.14,5.21, , , 
2020-07-04 12:56:56,18.07,43.77,5.57, , , 
2020-07-04 13:01:56,17.65,49.28,6.91, , , 
2020-07-04 13:06:56,17.33,50.08,6.85, , , 
2020-07-04 13:11:56,17.06,51.00,6.86, , , 
2020-07-04 13:16:56,17.06,46.01,5.37, , , 
2020-07-04 13:21:56,17.38,47.57,6.15, , , 
2020-07-04 13:26:56,18.24,49.74,7.58, , , 
2020-07-04 13:31:56,19.01,46.93,7.44, , , 
2020-07-04 13:36:56,18.97,42.11,5.82, , , 
2020-07-04 13:41:56,18.56,45.99,6.73, , , 
2020-07-04 13:46:56,18.20,50.20,7.68, , , 
2020-07-04 13:51:56,17.84,51.35,7.68, , , 
2020-07-04 13:56:56,17.56,49.47,6.88, , , 
2020-07-04 14:01:56,17.33,53.79,7.89, , , 
2020-07-04 14:06:56,17.03,53.18,7.44, , , 
2020-07-04 14:11:56,16.54,64.10,9.74, , , 
2020-07-04 14:16:56,15.67,68.09,9.81, , , 
2020-07-04 14:21:56,15.10,70.79,9.85, , , 
2020-07-04 14:26:56,14.78,68.57,9.07, , , 
2020-07-04 14:31:56,15.04,68.60,9.33, , , 
2020-07-04 14:36:56,15.53,67.14,9.47, , , 
2020-07-04 14:41:56,15.90,62.27,8.71, , , 
2020-07-04 14:46:56,16.11,64.36,9.39, , , 
2020-07-04 14:51:56,16.44,64.03,9.63, , , 
2020-07-04 14:56:56,17.80,60.74,10.13, , , 
2020-07-04 15:01:56,18.97,57.99,10.54, , , 
2020-07-04 15:06:56,20.14,59.76,12.09, , , 
2020-07-04 15:11:56,20.88,47.73,9.40, , , 
2020-07-04 15:16:56,19.82,47.19,8.25, , , 
2020-07-04 15:21:56,18.47,43.09,5.70, , , 
2020-07-04 15:26:56,16.96,47.44,5.72, , , 
2020-07-04 15:31:56,15.90,58.03,7.67, , , 
2020-07-04 15:36:56,14.09,62.22,6.99, , , 
2020-07-04 15:41:56,12.59,69.41,7.15, , , 
2020-07-04 15:46:56,11.47,73.92,7.00, , , 
2020-07-04 15:51:56,10.75,78.23,7.13, , , 
2020-07-04 15:56:56,10.28,82.56,7.46, , , 
2020-07-04 16:01:56,10.16,84.65,7.71, , , 
2020-07-04 16:06:56,10.12,84.45,7.63, , , 
2020-07-04 16:11:56,10.13,84.61,7.67, , , 
2020-07-04 16:16:56,10.21,84.42,7.71, , , 
2020-07-04 16:21:56,10.30,84.73,7.86, , , 
2020-07-04 16:26:56,10.86,88.23,9.00, , , 
2020-07-04 16:31:56,11.38,85.83,9.10, , , 
2020-07-04 16:36:56,11.72,84.73,9.25, , , 
2020-07-04 16:41:56,11.90,78.62,8.32, , , 
2020-07-04 16:46:56,11.91,78.43,8.29, , , 
2020-07-04 16:51:56,11.98,76.13,7.92, , , 
2020-07-04 16:56:56,12.02,79.66,8.63, , , 
2020-07-04 17:01:56,12.16,79.23,8.68, , , 
2020-07-04 17:06:56,12.35,80.63,9.13, , , 
2020-07-04 17:11:56,13.05,82.16,10.09, , , 
2020-07-04 17:16:56,13.75,78.17,10.03, , , 
2020-07-04 17:21:56,14.42,77.91,10.63, , , 
2020-07-04 17:26:56,15.53,71.54,10.42, , , 
2020-07-04 17:31:56,16.13,66.08,9.81, , , 
2020-07-04 17:36:56,16.75,62.91,9.67, , , 
2020-07-04 17:41:56,17.15,62.95,10.05, , , 
2020-07-04 17:46:56,16.59,51.54,6.58, , , 
2020-07-04 17:51:56,16.04,61.91,8.76, , , 
2020-07-04 17:56:56,15.73,66.59,9.55, , , 
2020-07-04 18:01:56,15.40,65.82,9.05, , , 
2020-07-04 18:06:56,14.99,64.17,8.29, , , 
2020-07-04 18:11:56,14.69,67.60,8.78, , , 
2020-07-04 18:16:56,14.52,66.61,8.39, , , 
2020-07-04 18:21:56,14.40,58.80,6.46, , , 
2020-07-04 18:26:56,14.56,64.64,7.99, , , 
2020-07-04 18:31:56,14.88,63.62,8.06, , , 
2020-07-04 18:36:56,15.23,59.81,7.48, , , 
2020-07-04 18:41:56,15.40,63.92,8.62, , , 
2020-07-04 18:46:56,15.37,60.04,7.67, , , 
2020-07-04 18:51:56,15.40,65.89,9.07, , , 
2020-07-04 18:56:56,15.46,54.92,6.46, , , 
2020-07-04 19:01:56,15.32,63.20,8.38, , , 
2020-07-04 19:06:56,15.13,65.41,8.71, , , 
2020-07-04 19:11:56,14.79,66.58,8.64, , , 
2020-07-04 19:16:56,14.47,68.09,8.67, , , 
2020-07-04 19:21:56,14.32,66.48,8.17, , , 
2020-07-04 19:26:56,14.28,67.55,8.37, , , 
2020-07-04 19:31:56,14.12,69.00,8.54, , , 
2020-07-04 19:36:56,13.97,69.70,8.54, , , 
2020-07-04 19:41:56,13.81,70.45,8.54, , , 
2020-07-04 19:46:56,13.76,69.21,8.23, , , 
2020-07-04 19:51:56,13.68,69.74,8.27, , , 
2020-07-04 19:56:56,13.65,70.24,8.35, , , 
2020-07-04 20:01:56,13.50,76.68,9.50, , , 
2020-07-04 20:06:56,13.39,70.72,8.20, , , 
2020-07-04 20:11:56,13.26,69.68,7.86, , , 
2020-07-04 20:16:56,12.99,74.70,8.61, , , 
2020-07-04 20:21:56,12.66,77.09,8.77, , , 
2020-07-04 20:26:56,12.26,74.69,7.91, , , 
2020-07-04 20:31:56,11.77,77.19,7.92, , , 
2020-07-04 20:36:56,11.24,79.09,7.76, , , 
2020-07-04 20:41:56,10.83,80.92,7.70, , , 
2020-07-04 20:46:56,10.48,83.18,7.75, , , 
2020-07-04 20:51:56,10.13,83.72,7.51, , , 
2020-07-04 20:56:56,9.83,84.13,7.29, , , 
2020-07-04 21:01:56,9.54,85.52,7.24, , , 
2020-07-04 21:06:56,9.30,85.67,7.03, , , 
2020-07-04 21:11:56,9.08,85.60,6.81, , , 
2020-07-04 21:16:56,8.87,86.19,6.70, , , 
2020-07-04 21:21:56,8.72,87.34,6.74, , , 
2020-07-04 21:26:56,8.59,87.66,6.67, , , 
2020-07-04 21:31:56,8.48,88.98,6.78, , , 
2020-07-04 21:36:56,8.36,89.27,6.71, , , 
2020-07-04 21:41:56,8.15,88.06,6.30, , , 
2020-07-04 21:46:56,8.04,90.32,6.56, , , 
2020-07-04 21:51:56,7.94,90.49,6.49, , , 
2020-07-04 21:56:56,7.90,90.63,6.47, , , 
2020-07-04 22:01:56,7.82,90.21,6.32, , , 
2020-07-04 22:06:56,7.76,89.86,6.21, , , 
2020-07-04 22:11:56,7.68,89.51,6.07, , , 
2020-07-04 22:16:56,7.57,90.18,6.07, , , 
2020-07-04 22:21:56,7.48,90.30,6.01, , , 
2020-07-04 22:26:56,7.43,90.66,6.01, , , 
2020-07-04 22:31:56,7.34,91.37,6.04, , , 
2020-07-04 22:36:56,7.32,91.67,6.06, , , 
2020-07-04 22:41:56,7.30,92.53,6.18, , , 
2020-07-04 22:46:56,7.24,92.15,6.05, , , 
2020-07-04 22:51:56,7.20,91.13,5.86, , , 
2020-07-04 22:56:56,7.15,91.33,5.84, , , 
2020-07-04 23:01:56,7.09,91.59,5.82, , , 
2020-07-04 23:06:56,7.08,91.18,5.74, , , 
2020-07-04 23:11:56,6.99,90.54,5.56, , , 
2020-07-04 23:16:56,6.93,90.54,5.49, , , 
2020-07-04 23:21:56,6.85,90.93,5.48, , , 
2020-07-04 23:26:56,6.80,90.47,5.35, , , 
2020-07-04 23:31:56,6.76,90.77,5.37, , , 
2020-07-04 23:36:56,6.74,90.89,5.37, , , 
2020-07-04 23:41:56,6.73,90.90,5.36, , , 
2020-07-04 23:46:56,6.68,90.61,5.26, , , 
2020-07-04 23:51:56,6.65,90.29,5.18, , , 
2020-07-04 23:56:56,6.55,89.85,5.01, , , 
2020-07-05 00:01:56,6.48,89.76,4.92, , , 
2020-07-05 00:06:56,6.36,89.61,4.78, , , 
2020-07-05 00:11:56,6.30,90.03,4.80, , , 
2020-07-05 00:16:56,6.23,90.42,4.78, , , 
2020-07-05 00:21:56,6.23,90.11,4.73, , , 
2020-07-05 00:26:56,6.16,90.86,4.79, , , 
2020-07-05 00:31:56,6.17,90.68,4.77, , , 
2020-07-05 00:36:56,6.16,90.74,4.77, , , 
2020-07-05 00:41:56,6.14,90.03,4.63, , , 
2020-07-05 00:46:56,6.15,89.61,4.58, , , 
2020-07-05 00:51:56,6.19,89.29,4.56, , , 
2020-07-05 00:56:56,6.16,88.24,4.37, , , 
2020-07-05 01:01:56,6.15,87.94,4.31, , , 
2020-07-05 01:06:56,6.16,87.30,4.22, , , 
2020-07-05 01:11:56,6.23,87.70,4.35, , , 
2020-07-05 01:16:56,6.31,86.34,4.21, , , 
2020-07-05 01:21:56,6.30,87.90,4.45, , , 
2020-07-05 01:26:56,6.24,87.30,4.29, , , 
2020-07-05 01:31:56,6.22,87.04,4.23, , , 
2020-07-05 01:36:56,6.26,87.36,4.32, , , 
2020-07-05 01:41:56,6.22,87.37,4.28, , , 
2020-07-05 01:46:56,6.24,87.11,4.26, , , 
2020-07-05 01:51:56,6.25,86.78,4.22, , , 
2020-07-05 01:56:56,6.25,86.66,4.20, , , 
2020-07-05 02:01:56,6.21,85.21,3.91, , , 
2020-07-05 02:06:56,6.27,86.10,4.12, , , 
2020-07-05 02:11:56,6.30,86.05,4.15, , , 
2020-07-05 02:16:56,6.27,84.90,3.93, , , 
2020-07-05 02:21:56,6.34,85.17,4.03, , , 
2020-07-05 02:26:56,6.36,85.34,4.08, , , 
2020-07-05 02:31:56,6.36,85.46,4.10, , , 
2020-07-05 02:36:56,6.38,84.03,3.88, , , 
2020-07-05 02:41:56,6.42,83.65,3.86, , , 
2020-07-05 02:46:56,6.28,83.75,3.74, , , 
2020-07-05 02:51:56,6.28,81.53,3.36, , , 
2020-07-05 02:56:56,6.28,84.69,3.90, , , 
2020-07-05 03:01:56,6.17,83.78,3.64, , , 
2020-07-05 03:06:56,6.11,82.87,3.42, , , 
2020-07-05 03:11:56,6.06,84.53,3.65, , , 
2020-07-05 03:16:56,6.04,85.55,3.80, , , 
2020-07-05 03:21:56,6.05,85.10,3.74, , , 
2020-07-05 03:26:56,6.12,84.41,3.70, , , 
2020-07-05 03:31:56,6.17,83.66,3.62, , , 
2020-07-05 03:36:56,6.23,83.85,3.71, , , 
2020-07-05 03:41:56,6.21,83.82,3.68, , , 
2020-07-05 03:46:56,6.20,83.84,3.67, , , 
2020-07-05 03:51:56,6.19,83.05,3.53, , , 
2020-07-05 03:56:56,6.27,82.50,3.52, , , 
2020-07-05 04:01:56,6.28,83.02,3.62, , , 
2020-07-05 04:06:56,6.24,83.28,3.62, , , 
2020-07-05 04:11:56,6.22,83.51,3.64, , , 
2020-07-05 04:16:56,6.23,83.66,3.67, , , 
2020-07-05 04:21:56,6.19,83.50,3.61, , , 
2020-07-05 04:26:56,6.25,83.19,3.62, , , 
2020-07-05 04:31:56,6.25,83.00,3.58, , , 
2020-07-05 04:36:56,6.29,81.03,3.28, , , 
2020-07-05 04:41:56,6.37,81.32,3.41, , , 
2020-07-05 04:46:56,6.37,80.96,3.35, , , 
2020-07-05 04:51:56,6.39,81.48,3.46, , , 
2020-07-05 04:56:56,6.28,80.83,3.24, , , 
2020-07-05 05:01:56,6.22,81.32,3.26, , , 
2020-07-05 05:06:56,6.25,81.24,3.28, , , 
2020-07-05 05:11:56,6.22,82.15,3.41, , , 
2020-07-05 05:16:56,6.21,82.13,3.39, , , 
2020-07-05 05:21:56,6.22,81.99,3.38, , , 
2020-07-05 05:26:56,6.20,80.56,3.11, , , 
2020-07-05 05:31:56,6.27,80.53,3.18, , , 
2020-07-05 05:36:56,6.33,80.58,3.24, , , 
2020-07-05 05:41:56,6.34,80.91,3.31, , , 
2020-07-05 05:46:56,6.34,80.40,3.22, , , 
2020-07-05 05:51:56,6.38,80.13,3.21, , , 
2020-07-05 05:56:56,6.40,79.96,3.20, , , 
2020-07-05 06:01:56,6.38,80.14,3.21, , , 
2020-07-05 06:06:56,6.34,80.42,3.22, , , 
2020-07-05 06:11:56,6.36,79.53,3.08, , , 
2020-07-05 06:16:56,6.43,79.47,3.15, , , 
2020-07-05 06:21:56,6.43,79.71,3.19, , , 
2020-07-05 06:26:56,6.39,80.21,3.24, , , 
2020-07-05 06:31:56,6.41,79.92,3.20, , , 
2020-07-05 06:36:56,6.43,79.40,3.13, , , 
2020-07-05 06:41:56,6.45,79.62,3.19, , , 
2020-07-05 06:46:56,6.51,79.22,3.18, , , 
2020-07-05 06:51:56,6.56,78.56,3.11, , , 
2020-07-05 06:56:56,6.58,78.37,3.10, , , 
2020-07-05 07:01:56,6.54,79.36,3.23, , , 
2020-07-05 07:06:56,6.50,79.86,3.28, , , 
2020-07-05 07:11:56,6.56,80.51,3.46, , , 
2020-07-05 07:16:56,6.56,79.39,3.26, , , 
2020-07-05 07:21:56,6.65,80.82,3.59, , , 
2020-07-05 07:26:56,6.66,80.37,3.52, , , 
2020-07-05 07:31:56,6.66,77.92,3.09, , , 
2020-07-05 07:36:56,6.70,79.13,3.35, , , 
2020-07-05 07:41:56,6.65,79.75,3.41, , , 
2020-07-05 07:46:56,6.70,79.12,3.34, , , 
2020-07-05 07:51:56,6.80,79.71,3.54, , , 
2020-07-05 07:56:56,6.83,79.66,3.57, , , 
2020-07-05 08:01:56,6.87,79.14,3.52, , , 
2020-07-05 08:06:56,6.93,78.83,3.51, , , 
2020-07-05 08:11:56,6.88,79.36,3.57, , , 
2020-07-05 08:16:56,6.94,79.57,3.66, , , 
2020-07-05 08:21:56,6.93,80.20,3.76, , , 
2020-07-05 08:26:56,6.89,80.38,3.76, , , 
2020-07-05 08:31:56,6.90,79.60,3.63, , , 
2020-07-05 08:36:56,6.91,80.92,3.87, , , 
2020-07-05 08:41:56,7.03,81.38,4.07, , , 
2020-07-05 08:46:56,7.10,82.16,4.27, , , 
2020-07-05 08:51:56,7.18,81.07,4.16, , , 
2020-07-05 08:56:56,7.32,82.16,4.49, , , 
2020-07-05 09:01:56,7.47,81.66,4.55, , , 
2020-07-05 09:06:56,7.76,81.19,4.75, , , 
2020-07-05 09:11:56,8.80,75.63,4.74, , , 
2020-07-05 09:16:56,10.05,73.27,5.49, , , 
2020-07-05 09:21:56,11.13,69.29,5.73, , , 
2020-07-05 09:26:56,12.33,64.08,5.75, , , 
2020-07-05 09:31:56,13.40,65.51,7.09, , , 
2020-07-05 09:36:56,14.49,63.00,7.54, , , 
2020-07-05 09:41:56,15.75,54.83,6.70, , , 
2020-07-05 09:46:56,16.75,56.36,8.04, , , 
2020-07-05 09:51:56,17.51,49.90,6.96, , , 
2020-07-05 09:56:56,18.10,58.05,9.74, , , 
2020-07-05 10:01:56,18.68,49.12,7.80, , , 
2020-07-05 10:06:56,19.08,51.88,8.97, , , 
2020-07-05 10:11:56,19.57,47.58,8.15, , , 
2020-07-05 10:16:56,19.86,48.31,8.64, , , 
2020-07-05 10:21:56,19.96,40.27,6.07, , , 
2020-07-05 10:26:56,20.10,49.82,9.31, , , 
2020-07-05 10:31:56,20.17,49.46,9.27, , , 
2020-07-05 10:36:56,20.29,55.11,11.00, , , 
2020-07-05 10:41:56,20.72,50.92,10.21, , , 
2020-07-05 10:46:56,21.16,52.57,11.10, , , 
2020-07-05 10:51:56,21.36,50.86,10.79, , , 
2020-07-05 10:56:56,21.28,51.46,10.89, , , 
2020-07-05 11:01:56,21.54,44.17,8.85, , , 
2020-07-05 11:06:56,21.74,49.48,10.72, , , 
2020-07-05 11:11:56,21.73,48.65,10.46, , , 
2020-07-05 11:16:56,21.81,39.47,7.43, , , 
2020-07-05 11:21:56,21.79,46.09,9.70, , , 
2020-07-05 11:26:56,21.67,41.58,8.07, , , 
2020-07-05 11:31:56,21.55,56.11,12.45, , , 
2020-07-05 11:36:56,21.76,55.44,12.46, , , 
2020-07-05 11:41:56,21.91,52.41,11.75, , , 
2020-07-05 11:46:56,21.93,50.98,11.35, , , 
2020-07-05 11:51:56,22.06,52.45,11.89, , , 
2020-07-05 11:56:56,22.23,50.94,11.61, , , 
2020-07-05 12:01:56,22.49,42.97,9.29, , , 
2020-07-05 12:06:56,22.38,42.37,8.99, , , 
2020-07-05 12:11:56,22.34,47.45,10.64, , , 
2020-07-05 12:16:56,22.21,34.25,5.72, , , 
2020-07-05 12:21:56,21.91,44.92,9.43, , , 
2020-07-05 12:26:56,22.22,45.11,9.77, , , 
2020-07-05 12:31:56,22.49,42.85,9.25, , , 
2020-07-05 12:36:56,22.85,31.04,4.87, , , 
2020-07-05 12:41:56,23.09,36.91,7.59, , , 
2020-07-05 12:46:56,23.61,42.00,9.97, , , 
2020-07-05 12:51:56,23.91,46.77,11.86, , , 
2020-07-05 12:56:56,23.72,38.51,8.78, , , 
2020-07-05 13:01:56,23.94,34.43,7.32, , , 
2020-07-05 13:06:56,23.96,30.76,5.70, , , 
2020-07-05 13:11:56,23.83,37.25,8.38, , , 
2020-07-05 13:16:56,23.96,34.62,7.42, , , 
2020-07-05 13:21:56,24.21,34.97,7.79, , , 
2020-07-05 13:26:56,24.29,32.70,6.88, , , 
2020-07-05 13:31:56,24.04,42.85,10.65, , , 
2020-07-05 13:36:56,24.41,32.81,7.03, , , 
2020-07-05 13:41:56,23.97,36.22,8.09, , , 
2020-07-05 13:46:56,23.99,37.80,8.74, , , 
2020-07-05 13:51:56,24.10,35.01,7.70, , , 
2020-07-05 13:56:56,24.27,38.34,9.19, , , 
2020-07-05 14:01:56,24.40,34.97,7.95, , , 
2020-07-05 14:06:56,24.58,31.67,6.66, , , 
2020-07-05 14:11:56,24.87,37.81,9.52, , , 
2020-07-05 14:16:56,25.07,41.29,11.02, , , 
2020-07-05 14:21:56,25.38,35.45,9.02, , , 
2020-07-05 14:26:56,25.27,34.59,8.55, , , 
2020-07-05 14:31:56,25.30,37.51,9.79, , , 
2020-07-05 14:36:56,25.38,34.62,8.67, , , 
2020-07-05 14:41:56,25.07,36.49,9.17, , , 
2020-07-05 14:46:56,25.74,36.84,9.90, , , 
2020-07-05 14:51:56,25.47,34.32,8.61, , , 
2020-07-05 14:56:56,24.29,33.75,7.34, , , 
2020-07-05 15:01:56,22.70,37.99,7.67, , , 
2020-07-05 15:06:56,23.40,39.95,9.03, , , 
2020-07-05 15:11:56,23.75,35.36,7.55, , , 
2020-07-05 15:16:56,23.18,38.76,8.39, , , 
2020-07-05 15:21:56,23.45,36.06,7.57, , , 
2020-07-05 15:26:56,23.31,39.64,8.84, , , 
2020-07-05 15:31:56,22.84,42.13,9.32, , , 
2020-07-05 15:36:56,23.34,36.50,7.64, , , 
2020-07-05 15:41:56,23.75,35.55,7.62, , , 
2020-07-05 15:46:56,24.04,33.62,7.06, , , 
2020-07-05 15:51:56,24.61,31.70,6.70, , , 
2020-07-05 15:56:56,24.50,40.98,10.40, , , 
2020-07-05 16:01:56,24.58,34.74,8.01, , , 
2020-07-05 16:06:56,24.27,33.63,7.27, , , 
2020-07-05 16:11:56,24.29,29.12,5.20, , , 
2020-07-05 16:16:56,23.69,30.90,5.53, , , 
2020-07-05 16:21:56,23.98,30.86,5.77, , , 
2020-07-05 16:26:56,24.21,31.52,6.27, , , 
2020-07-05 16:31:56,24.12,30.04,5.49, , , 
2020-07-05 16:36:56,24.40,37.69,9.06, , , 
2020-07-05 16:41:56,24.79,34.10,7.93, , , 
2020-07-05 16:46:56,24.17,29.00,5.03, , , 
2020-07-05 16:51:56,23.20,34.78,6.81, , , 
2020-07-05 16:56:56,23.27,31.96,5.65, , , 
2020-07-05 17:01:56,22.40,32.98,5.35, , , 
2020-07-05 17:06:56,22.93,34.69,6.54, , , 
2020-07-05 17:11:56,23.73,31.36,5.78, , , 
2020-07-05 17:16:56,24.31,30.81,6.03, , , 
2020-07-05 17:21:56,24.59,37.46,9.14, , , 
2020-07-05 17:26:56,25.09,32.50,7.49, , , 
2020-07-05 17:31:56,25.34,30.64,6.84, , , 
2020-07-05 17:36:56,25.37,28.01,5.57, , , 
2020-07-05 17:41:56,25.37,36.83,9.58, , , 
2020-07-05 17:46:56,25.34,36.30,9.33, , , 
2020-07-05 17:51:56,25.35,31.72,7.35, , , 
2020-07-05 17:56:56,25.15,36.32,9.17, , , 
2020-07-05 18:01:56,24.79,33.94,7.86, , , 
2020-07-05 18:06:56,25.00,30.45,6.45, , , 
2020-07-05 18:11:56,25.15,36.55,9.26, , , 
2020-07-05 18:16:56,25.40,26.79,4.96, , , 
2020-07-05 18:21:56,25.06,30.42,6.50, , , 
2020-07-05 18:26:56,24.59,34.80,8.05, , , 
2020-07-05 18:31:56,24.72,26.34,4.13, , , 
2020-07-05 18:36:56,24.12,31.00,5.95, , , 
2020-07-05 18:41:56,24.08,26.45,3.64, , , 
2020-07-05 18:46:56,23.97,31.18,5.90, , , 
2020-07-05 18:51:56,23.51,28.54,4.23, , , 
2020-07-05 18:56:56,22.04,26.98,2.18, , , 
2020-07-05 19:01:56,21.13,31.49,3.57, , , 
2020-07-05 19:06:56,20.30,28.30,1.36, , , 
2020-07-05 19:11:56,19.68,38.46,5.15, , , 
2020-07-05 19:16:56,19.29,36.37,4.01, , , 
2020-07-05 19:21:56,18.84,39.09,4.64, , , 
2020-07-05 19:26:56,18.51,34.09,2.40, , , 
2020-07-05 19:31:56,18.21,36.02,2.92, , , 
2020-07-05 19:36:56,17.93,39.67,4.03, , , 
2020-07-05 19:41:56,17.51,38.65,3.29, , , 
2020-07-05 19:46:56,17.15,39.97,3.44, , , 
2020-07-05 19:51:56,16.82,42.01,3.86, , , 
2020-07-05 19:56:56,16.51,39.36,2.65, , , 
2020-07-05 20:01:56,16.32,38.47,2.16, , , 
2020-07-05 20:06:56,16.16,46.92,4.83, , , 
2020-07-05 20:11:56,15.96,45.57,4.23, , , 
2020-07-05 20:16:56,15.71,45.73,4.05, , , 
2020-07-05 20:21:56,15.55,45.24,3.75, , , 
2020-07-05 20:26:56,15.41,45.22,3.62, , , 
2020-07-05 20:31:56,15.34,47.16,4.16, , , 
2020-07-05 20:36:56,15.39,45.97,3.83, , , 
2020-07-05 20:41:56,15.37,46.92,4.11, , , 
2020-07-05 20:46:56,15.27,41.10,2.15, , , 
2020-07-05 20:51:56,15.23,46.52,3.86, , , 
2020-07-05 20:56:56,15.01,45.04,3.20, , , 
2020-07-05 21:01:56,14.80,48.36,4.02, , , 
2020-07-05 21:06:56,14.62,50.15,4.37, , , 
2020-07-05 21:11:56,14.35,48.01,3.50, , , 
