Serial Number:20585867 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Stopped","EOF"
2020-07-08 03:39:59,2.01,59.23,-5.10, , , 
2020-07-08 03:44:59,1.76,58.36,-5.54, , , 
2020-07-08 03:49:59,1.71,59.04,-5.43, , , 
2020-07-08 03:54:59,1.57,59.15,-5.53, , , 
2020-07-08 03:59:59,1.82,54.06,-6.48, , , 
2020-07-08 04:04:59,1.96,59.90,-5.00, , , 
2020-07-08 04:09:59,1.81,57.56,-5.67, , , 
2020-07-08 04:14:59,1.85,52.19,-6.91, , , 
2020-07-08 04:19:59,1.94,58.93,-5.24, , , 
2020-07-08 04:24:59,1.66,60.51,-5.15, , , 
2020-07-08 04:29:59,1.29,59.25,-5.78, , , 
2020-07-08 04:34:59,1.24,58.74,-5.94, , , 
2020-07-08 04:39:59,1.25,59.17,-5.83, , , 
2020-07-08 04:44:59,1.28,56.30,-6.45, , , 
2020-07-08 04:49:59,1.32,61.47,-5.27, , , 
2020-07-08 04:54:59,1.11,58.65,-6.08, , , 
2020-07-08 04:59:59,1.20,54.35,-6.99, , , 
2020-07-08 05:04:59,1.50,58.82,-5.68, , , 
2020-07-08 05:09:59,1.37,59.87,-5.57, , , 
2020-07-08 05:14:59,1.14,59.83,-5.79, , , 
2020-07-08 05:19:59,1.05,57.34,-6.43, , , 
2020-07-08 05:24:59,1.16,59.39,-5.88, , , 
2020-07-08 05:29:59,1.19,60.04,-5.70, , , 
2020-07-08 05:34:59,1.11,60.53,-5.67, , , 
2020-07-08 05:39:59,0.96,59.33,-6.07, , , 
2020-07-08 05:44:59,0.94,56.64,-6.70, , , 
2020-07-08 05:49:59,1.03,63.64,-5.09, , , 
2020-07-08 05:54:59,0.82,61.48,-5.74, , , 
2020-07-08 05:59:59,0.71,58.55,-6.49, , , 
2020-07-08 06:04:59,0.75,58.00,-6.57, , , 
2020-07-08 06:09:59,0.62,64.22,-5.36, , , 
2020-07-08 06:14:59,0.44,64.21,-5.53, , , 
2020-07-08 06:19:59,0.36,63.97,-5.65, , , 
2020-07-08 06:24:59,0.31,64.83,-5.53, , , 
2020-07-08 06:29:59,0.18,61.49,-6.34, , , 
2020-07-08 06:34:59,0.30,65.15,-5.48, , , 
2020-07-08 06:39:59,0.14,64.58,-5.75, , , 
2020-07-08 06:44:59,-0.08,68.76,-5.12, , , 
2020-07-08 06:49:59,-0.27,67.11,-5.63, , , 
2020-07-08 06:54:59,-0.30,68.60,-5.37, , , 
2020-07-08 06:59:59,-0.44,69.13,-5.40, , , 
2020-07-08 07:04:59,-0.50,66.03,-6.06, , , 
2020-07-08 07:09:59,-0.34,66.45,-5.82, , , 
2020-07-08 07:14:59,-0.19,62.49,-6.48, , , 
2020-07-08 07:19:59,-0.16,66.89,-5.57, , , 
2020-07-08 07:24:59,-0.28,66.60,-5.74, , , 
2020-07-08 07:29:59,-0.26,67.30,-5.58, , , 
2020-07-08 07:34:59,-0.27,68.47,-5.37, , , 
2020-07-08 07:39:59,-0.37,65.87,-5.97, , , 
2020-07-08 07:44:59,-0.32,67.18,-5.67, , , 
2020-07-08 07:49:59,-0.39,66.00,-5.96, , , 
2020-07-08 07:54:59,-0.35,64.54,-6.21, , , 
2020-07-08 07:59:59,-0.30,65.05,-6.07, , , 
2020-07-08 08:04:59,-0.36,67.52,-5.63, , , 
2020-07-08 08:09:59,-0.56,67.87,-5.76, , , 
2020-07-08 08:14:59,-0.51,68.05,-5.67, , , 
2020-07-08 08:19:59,-0.41,65.76,-6.03, , , 
2020-07-08 08:24:59,-0.23,66.90,-5.63, , , 
2020-07-08 08:29:59,-0.09,67.17,-5.44, , , 
2020-07-08 08:34:59,-0.14,68.60,-5.22, , , 
2020-07-08 08:39:59,-0.26,68.73,-5.31, , , 
2020-07-08 08:44:59,-0.22,68.31,-5.35, , , 
2020-07-08 08:49:59,-0.19,68.31,-5.32, , , 
2020-07-08 08:54:59,-0.13,68.22,-5.28, , , 
2020-07-08 08:59:59,-0.22,71.54,-4.74, , , 
2020-07-08 09:04:59,-0.27,69.03,-5.26, , , 
2020-07-08 09:09:59,-0.13,68.27,-5.27, , , 
2020-07-08 09:14:59,0.08,68.52,-5.02, , , 
2020-07-08 09:19:59,0.21,68.14,-4.97, , , 
2020-07-08 09:24:59,0.27,70.73,-4.42, , , 
2020-07-08 09:29:59,0.29,67.09,-5.10, , , 
2020-07-08 09:34:59,0.57,69.99,-4.27, , , 
2020-07-08 09:39:59,0.75,68.55,-4.37, , , 
2020-07-08 09:44:59,1.20,68.27,-4.00, , , 
2020-07-08 09:49:59,1.81,65.79,-3.90, , , 
2020-07-08 09:54:59,2.62,70.82,-2.13, , , 
2020-07-08 09:59:59,3.43,63.34,-2.87, , , 
2020-07-08 10:04:59,4.15,68.84,-1.06, , , 
2020-07-08 10:09:59,5.00,69.65,-0.08, , , 
2020-07-08 10:14:59,5.84,65.73,-0.07, , , 
2020-07-08 10:19:59,6.83,62.65,0.21, , , 
2020-07-08 10:24:59,7.77,61.58,0.86, , , 
2020-07-08 10:29:59,8.74,54.68,0.13, , , 
2020-07-08 10:34:59,9.68,55.32,1.17, , , 
2020-07-08 10:39:59,10.53,53.77,1.56, , , 
2020-07-08 10:44:59,11.60,49.38,1.37, , , 
2020-07-08 10:49:59,12.67,44.80,1.00, , , 
2020-07-08 10:54:59,13.50,45.52,1.97, , , 
2020-07-08 10:59:59,14.45,36.81,-0.11, , , 
2020-07-08 11:04:59,15.40,43.27,2.99, , , 
2020-07-08 11:09:59,16.29,40.97,3.02, , , 
2020-07-08 11:14:59,17.16,31.24,0.01, , , 
2020-07-08 11:19:59,17.64,31.21,0.41, , , 
2020-07-08 11:24:59,18.28,31.89,1.28, , , 
2020-07-08 11:29:59,18.88,31.32,1.55, , , 
2020-07-08 11:34:59,19.27,29.15,0.88, , , 
2020-07-08 11:39:59,19.52,28.69,0.88, , , 
2020-07-08 11:44:59,19.83,33.70,3.40, , , 
2020-07-08 11:49:59,20.29,28.79,1.59, , , 
2020-07-08 11:54:59,20.79,32.24,3.62, , , 
2020-07-08 11:59:59,21.35,27.11,1.66, , , 
2020-07-08 12:04:59,22.06,29.72,3.56, , , 
2020-07-08 12:09:59,22.52,26.88,2.54, , , 
2020-07-08 12:14:59,22.72,27.27,2.92, , , 
2020-07-08 12:19:59,23.05,27.72,3.43, , , 
2020-07-08 12:24:59,23.24,17.73,-2.59, , , 
2020-07-08 12:29:59,23.34,16.98,-3.09, , , 
2020-07-08 12:34:59,22.17,24.86,1.15, , , 
2020-07-08 12:39:59,22.16,20.26,-1.67, , , 
2020-07-08 12:44:59,22.17,16.64,-4.31, , , 
2020-07-08 12:49:59,21.85,18.98,-2.80, , , 
2020-07-08 12:54:59,22.42,26.01,2.00, , , 
2020-07-08 12:59:59,23.35,18.66,-1.81, , , 
2020-07-08 13:04:59,23.29,20.93,-0.29, , , 
2020-07-08 13:09:59,22.94,27.71,3.33, , , 
2020-07-08 13:14:59,23.22,19.55,-1.28, , , 
2020-07-08 13:19:59,23.52,22.30,0.77, , , 
2020-07-08 13:24:59,23.42,18.43,-1.91, , , 
2020-07-08 13:29:59,23.27,24.46,1.85, , , 
2020-07-08 13:34:59,23.35,20.24,-0.70, , , 
2020-07-08 13:39:59,23.23,20.92,-0.34, , , 
2020-07-08 13:44:59,23.28,25.04,2.19, , , 
2020-07-08 13:49:59,23.66,20.40,-0.33, , , 
2020-07-08 13:54:59,23.49,19.86,-0.85, , , 
2020-07-08 13:59:59,23.34,26.18,2.86, , , 
2020-07-08 14:04:59,23.91,22.05,0.95, , , 
2020-07-08 14:09:59,24.02,22.19,1.13, , , 
2020-07-08 14:14:59,23.55,21.21,0.11, , , 
2020-07-08 14:19:59,23.82,24.67,2.44, , , 
2020-07-08 14:24:59,23.88,20.58,-0.03, , , 
2020-07-08 14:29:59,24.39,22.16,1.41, , , 
2020-07-08 14:34:59,24.10,24.09,2.34, , , 
2020-07-08 14:39:59,24.62,21.87,1.43, , , 
2020-07-08 14:44:59,25.14,24.73,3.59, , , 
2020-07-08 14:49:59,25.76,24.55,4.00, , , 
2020-07-08 14:54:59,25.63,20.64,1.46, , , 
2020-07-08 14:59:59,25.39,22.83,2.67, , , 
2020-07-08 15:04:59,25.03,21.70,1.66, , , 
2020-07-08 15:09:59,24.82,22.08,1.72, , , 
2020-07-08 15:14:59,25.10,25.75,4.13, , , 
2020-07-08 15:19:59,25.30,22.80,2.57, , , 
2020-07-08 15:24:59,25.45,21.71,2.01, , , 
2020-07-08 15:29:59,25.16,21.22,1.45, , , 
2020-07-08 15:34:59,24.93,28.29,5.33, , , 
2020-07-08 15:39:59,25.34,27.36,5.20, , , 
2020-07-08 15:44:59,25.46,21.68,2.00, , , 
2020-07-08 15:49:59,25.53,22.09,2.33, , , 
2020-07-08 15:54:59,24.87,21.05,1.10, , , 
2020-07-08 15:59:59,25.38,23.62,3.14, , , 
2020-07-08 16:04:59,26.10,24.26,4.13, , , 
2020-07-08 16:09:59,26.28,21.82,2.77, , , 
2020-07-08 16:14:59,25.84,23.49,3.45, , , 
2020-07-08 16:19:59,26.30,23.43,3.79, , , 
2020-07-08 16:24:59,26.48,23.73,4.12, , , 
2020-07-08 16:29:59,26.48,25.12,4.94, , , 
2020-07-08 16:34:59,26.60,22.98,3.77, , , 
2020-07-08 16:39:59,26.12,20.10,1.49, , , 
2020-07-08 16:44:59,26.24,23.01,3.49, , , 
2020-07-08 16:49:59,26.87,21.69,3.18, , , 
2020-07-08 16:54:59,26.79,22.01,3.32, , , 
2020-07-08 16:59:59,27.26,21.79,3.57, , , 
2020-07-08 17:04:59,28.00,25.19,6.26, , , 
2020-07-08 17:09:59,28.40,23.34,5.50, , , 
2020-07-08 17:14:59,28.85,21.65,4.79, , , 
2020-07-08 17:19:59,29.09,19.80,3.72, , , 
2020-07-08 17:24:59,28.72,20.96,4.22, , , 
2020-07-08 17:29:59,27.30,23.74,4.83, , , 
2020-07-08 17:34:59,27.11,24.58,5.16, , , 
2020-07-08 17:39:59,28.25,23.62,5.54, , , 
2020-07-08 17:44:59,28.18,21.84,4.36, , , 
2020-07-08 17:49:59,27.31,20.19,2.54, , , 
2020-07-08 17:54:59,26.58,21.86,3.05, , , 
2020-07-08 17:59:59,24.51,20.89,0.70, , , 
2020-07-08 18:04:59,24.99,26.30,4.33, , , 
2020-07-08 18:09:59,26.63,22.14,3.27, , , 
2020-07-08 18:14:59,26.95,21.37,3.03, , , 
2020-07-08 18:19:59,25.92,24.20,3.94, , , 
2020-07-08 18:24:59,26.93,20.03,2.11, , , 
2020-07-08 18:29:59,27.78,18.67,1.82, , , 
2020-07-08 18:34:59,28.21,22.82,5.02, , , 
2020-07-08 18:39:59,28.32,19.21,2.66, , , 
2020-07-08 18:44:59,28.52,18.50,2.29, , , 
2020-07-08 18:49:59,29.05,22.23,5.34, , , 
2020-07-08 18:54:59,29.83,21.12,5.25, , , 
2020-07-08 18:59:59,29.31,19.68,3.81, , , 
2020-07-08 19:04:59,29.12,18.19,2.54, , , 
2020-07-08 19:09:59,29.22,20.54,4.35, , , 
2020-07-08 19:14:59,29.01,17.93,2.25, , , 
2020-07-08 19:19:59,28.93,20.24,3.90, , , 
2020-07-08 19:24:59,29.24,18.92,3.20, , , 
2020-07-08 19:29:59,29.12,19.09,3.22, , , 
2020-07-08 19:34:59,29.33,18.24,2.75, , , 
2020-07-08 19:39:59,29.15,18.21,2.58, , , 
2020-07-08 19:44:59,29.71,17.70,2.64, , , 
2020-07-08 19:49:59,29.75,20.38,4.67, , , 
2020-07-08 19:54:59,29.01,15.79,0.48, , , 
2020-07-08 19:59:59,28.11,16.69,0.52, , , 
2020-07-08 20:04:59,27.75,21.36,3.69, , , 
2020-07-08 20:09:59,28.12,17.94,1.54, , , 
2020-07-08 20:14:59,28.17,15.79,-0.19, , , 
2020-07-08 20:19:59,27.42,18.05,1.05, , , 
2020-07-08 20:24:59,27.15,15.54,-1.22, , , 
2020-07-08 20:29:59,27.04,18.22,0.87, , , 
2020-07-08 20:34:59,26.79,16.56,-0.64, , , 
2020-07-08 20:39:59,26.55,16.08,-1.24, , , 
2020-07-08 20:44:59,25.92,22.35,2.81, , , 
2020-07-08 20:49:59,25.89,20.92,1.86, , , 
2020-07-08 20:54:59,26.07,19.83,1.26, , , 
2020-07-08 20:59:59,26.19,15.93,-1.65, , , 
2020-07-08 21:04:59,25.92,19.90,1.19, , , 
2020-07-08 21:09:59,25.90,19.25,0.71, , , 
2020-07-08 21:14:59,25.76,19.44,0.73, , , 
2020-07-08 21:19:59,25.75,21.33,2.01, , , 
2020-07-08 21:24:59,24.79,22.62,2.04, , , 
2020-07-08 21:29:59,23.16,24.35,1.71, , , 
2020-07-08 21:34:59,21.54,28.21,2.39, , , 
2020-07-08 21:39:59,20.01,27.71,0.82, , , 
2020-07-08 21:44:59,18.52,30.02,0.64, , , 
2020-07-08 21:49:59,17.53,31.55,0.47, , , 
2020-07-08 21:54:59,16.79,28.88,-1.38, , , 
2020-07-08 21:59:59,16.27,31.83,-0.51, , , 
2020-07-08 22:04:59,15.60,35.77,0.51, , , 
2020-07-08 22:09:59,14.95,35.35,-0.23, , , 
2020-07-08 22:14:59,14.47,34.97,-0.81, , , 
2020-07-08 22:19:59,13.93,39.15,0.27, , , 
2020-07-08 22:24:59,13.37,37.11,-0.97, , , 
2020-07-08 22:29:59,12.99,40.17,-0.23, , , 
2020-07-08 22:34:59,12.53,42.84,0.25, , , 
2020-07-08 22:39:59,12.07,43.52,0.05, , , 
2020-07-08 22:44:59,11.59,43.58,-0.37, , , 
2020-07-08 22:49:59,11.12,44.40,-0.54, , , 
2020-07-08 22:54:59,10.78,47.94,0.20, , , 
2020-07-08 22:59:59,10.34,46.85,-0.52, , , 
2020-07-08 23:04:59,10.12,48.73,-0.18, , , 
2020-07-08 23:09:59,9.97,43.01,-2.02, , , 
2020-07-08 23:14:59,10.13,45.67,-1.06, , , 
2020-07-08 23:19:59,9.92,47.38,-0.75, , , 
2020-07-08 23:24:59,9.53,49.27,-0.57, , , 
2020-07-08 23:29:59,9.17,49.89,-0.73, , , 
2020-07-08 23:34:59,8.92,49.26,-1.13, , , 
2020-07-08 23:39:59,8.70,52.86,-0.38, , , 
2020-07-08 23:44:59,8.55,52.21,-0.69, , , 
2020-07-08 23:49:59,8.35,51.58,-1.03, , , 
2020-07-08 23:54:59,8.14,50.56,-1.50, , , 
2020-07-08 23:59:59,7.99,54.47,-0.63, , , 
2020-07-09 00:04:59,7.83,55.00,-0.64, , , 
2020-07-09 00:09:59,7.48,56.45,-0.61, , , 
2020-07-09 00:14:59,7.11,56.64,-0.91, , , 
2020-07-09 00:19:59,6.91,55.63,-1.34, , , 
2020-07-09 00:24:59,6.78,53.80,-1.92, , , 
2020-07-09 00:29:59,6.63,59.97,-0.59, , , 
2020-07-09 00:34:59,6.16,60.63,-0.87, , , 
2020-07-09 00:39:59,5.98,59.07,-1.40, , , 
2020-07-09 00:44:59,5.77,61.57,-1.04, , , 
2020-07-09 00:49:59,5.55,60.91,-1.39, , , 
2020-07-09 00:54:59,5.46,61.92,-1.25, , , 
2020-07-09 00:59:59,5.35,60.47,-1.68, , , 
2020-07-09 01:04:59,5.25,63.16,-1.18, , , 
2020-07-09 01:09:59,5.02,61.65,-1.73, , , 
2020-07-09 01:14:59,4.96,62.57,-1.58, , , 
2020-07-09 01:19:59,4.87,61.74,-1.85, , , 
2020-07-09 01:24:59,4.80,62.13,-1.83, , , 
2020-07-09 01:29:59,4.80,62.41,-1.77, , , 
2020-07-09 01:34:59,4.68,61.94,-1.98, , , 
2020-07-09 01:39:59,4.59,63.88,-1.65, , , 
2020-07-09 01:44:59,4.41,63.36,-1.94, , , 
2020-07-09 01:49:59,4.19,63.81,-2.05, , , 
2020-07-09 01:54:59,4.02,62.35,-2.52, , , 
2020-07-09 01:59:59,3.97,62.05,-2.64, , , 
2020-07-09 02:04:59,3.93,63.02,-2.46, , , 
2020-07-09 02:09:59,3.88,63.27,-2.46, , , 
2020-07-09 02:14:59,3.71,64.84,-2.29, , , 
2020-07-09 02:19:59,3.59,66.14,-2.13, , , 
2020-07-09 02:24:59,3.52,63.00,-2.86, , , 
2020-07-09 02:29:59,3.36,67.24,-2.13, , , 
2020-07-09 02:34:59,3.17,66.93,-2.37, , , 
2020-07-09 02:39:59,3.01,67.24,-2.46, , , 
2020-07-09 02:44:59,2.86,67.22,-2.61, , , 
2020-07-09 02:49:59,2.76,67.00,-2.75, , , 
2020-07-09 02:54:59,2.82,67.21,-2.66, , , 
2020-07-09 02:59:59,2.79,67.97,-2.53, , , 
2020-07-09 03:04:59,2.68,68.25,-2.58, , , 
2020-07-09 03:09:59,2.67,66.99,-2.84, , , 
2020-07-09 03:14:59,2.54,68.41,-2.68, , , 
2020-07-09 03:19:59,2.42,65.67,-3.34, , , 
2020-07-09 03:24:59,2.34,68.32,-2.90, , , 
2020-07-09 03:29:59,2.51,63.51,-3.71, , , 
2020-07-09 03:34:59,2.73,66.33,-2.91, , , 
2020-07-09 03:39:59,2.54,67.08,-2.95, , , 
2020-07-09 03:44:59,2.34,64.99,-3.57, , , 
2020-07-09 03:49:59,2.31,67.10,-3.16, , , 
2020-07-09 03:54:59,2.20,67.89,-3.11, , , 
2020-07-09 03:59:59,2.17,66.09,-3.50, , , 
2020-07-09 04:04:59,2.20,64.90,-3.72, , , 
2020-07-09 04:09:59,2.25,63.44,-3.97, , , 
2020-07-09 04:14:59,2.47,62.11,-4.04, , , 
2020-07-09 04:19:59,2.61,62.09,-3.91, , , 
2020-07-09 04:24:59,2.43,66.52,-3.16, , , 
2020-07-09 04:29:59,2.10,66.80,-3.42, , , 
2020-07-09 04:34:59,1.95,65.82,-3.76, , , 
2020-07-09 04:39:59,2.08,65.31,-3.75, , , 
2020-07-09 04:44:59,1.98,66.19,-3.66, , , 
2020-07-09 04:49:59,1.94,65.04,-3.93, , , 
2020-07-09 04:54:59,1.93,68.77,-3.20, , , 
2020-07-09 04:59:59,1.67,68.44,-3.51, , , 
2020-07-09 05:04:59,1.52,67.61,-3.82, , , 
2020-07-09 05:09:59,1.67,63.86,-4.43, , , 
2020-07-09 05:14:59,1.71,68.48,-3.46, , , 
2020-07-09 05:19:59,1.41,69.75,-3.50, , , 
2020-07-09 05:24:59,1.20,70.25,-3.62, , , 
2020-07-09 05:29:59,1.20,67.51,-4.14, , , 
2020-07-09 05:34:59,1.42,65.38,-4.36, , , 
2020-07-09 05:39:59,1.80,67.26,-3.62, , , 
2020-07-09 05:44:59,1.68,68.49,-3.49, , , 
2020-07-09 05:49:59,1.34,68.79,-3.76, , , 
2020-07-09 05:54:59,1.13,70.04,-3.72, , , 
2020-07-09 05:59:59,1.05,69.80,-3.85, , , 
2020-07-09 06:04:59,1.07,69.46,-3.89, , , 
2020-07-09 06:09:59,1.26,67.15,-4.15, , , 
2020-07-09 06:14:59,1.35,69.92,-3.53, , , 
2020-07-09 06:19:59,1.12,70.62,-3.62, , , 
2020-07-09 06:24:59,0.92,69.91,-3.95, , , 
2020-07-09 06:29:59,0.99,67.96,-4.25, , , 
2020-07-09 06:34:59,1.22,66.13,-4.40, , , 
2020-07-09 06:39:59,1.32,66.76,-4.18, , , 
2020-07-09 06:44:59,1.25,70.23,-3.57, , , 
2020-07-09 06:49:59,0.93,71.41,-3.66, , , 
2020-07-09 06:54:59,0.73,71.79,-3.78, , , 
2020-07-09 06:59:59,0.55,70.79,-4.13, , , 
2020-07-09 07:04:59,0.61,69.28,-4.37, , , 
2020-07-09 07:09:59,0.64,70.69,-4.07, , , 
2020-07-09 07:14:59,0.45,72.98,-3.83, , , 
2020-07-09 07:19:59,0.27,73.13,-3.98, , , 
2020-07-09 07:24:59,0.36,69.55,-4.55, , , 
2020-07-09 07:29:59,0.58,72.04,-3.88, , , 
2020-07-09 07:34:59,0.37,73.65,-3.78, , , 
2020-07-09 07:39:59,0.17,73.47,-4.01, , , 
2020-07-09 07:44:59,0.17,71.80,-4.32, , , 
2020-07-09 07:49:59,0.22,73.76,-3.91, , , 
2020-07-09 07:54:59,0.19,73.94,-3.91, , , 
2020-07-09 07:59:59,0.12,74.33,-3.91, , , 
2020-07-09 08:04:59,0.10,72.80,-4.20, , , 
2020-07-09 08:09:59,0.17,71.54,-4.36, , , 
2020-07-09 08:14:59,0.46,70.22,-4.33, , , 
2020-07-09 08:19:59,0.40,74.22,-3.65, , , 
2020-07-09 08:24:59,0.18,74.16,-3.87, , , 
2020-07-09 08:29:59,0.14,74.47,-3.86, , , 
2020-07-09 08:34:59,0.21,73.16,-4.03, , , 
2020-07-09 08:39:59,0.40,72.69,-3.92, , , 
2020-07-09 08:44:59,0.38,74.13,-3.68, , , 
2020-07-09 08:49:59,0.29,76.01,-3.44, , , 
2020-07-09 08:54:59,0.29,74.93,-3.63, , , 
2020-07-09 08:59:59,0.44,73.80,-3.69, , , 
2020-07-09 09:04:59,0.67,74.58,-3.32, , , 
2020-07-09 09:09:59,0.65,74.75,-3.31, , , 
2020-07-09 09:14:59,0.62,74.44,-3.40, , , 
2020-07-09 09:19:59,0.59,76.40,-3.08, , , 
2020-07-09 09:24:59,0.46,76.86,-3.13, , , 
2020-07-09 09:29:59,0.42,77.77,-3.01, , , 
2020-07-09 09:34:59,0.51,77.29,-3.00, , , 
2020-07-09 09:39:59,0.67,78.64,-2.61, , , 
2020-07-09 09:44:59,0.98,78.73,-2.29, , , 
2020-07-09 09:49:59,1.56,75.92,-2.22, , , 
2020-07-09 09:54:59,2.23,75.65,-1.62, , , 
2020-07-09 09:59:59,3.04,73.11,-1.30, , , 
2020-07-09 10:04:59,4.00,69.76,-1.02, , , 
2020-07-09 10:09:59,4.95,66.82,-0.69, , , 
2020-07-09 10:14:59,5.91,67.70,0.40, , , 
2020-07-09 10:19:59,6.83,69.13,1.57, , , 
2020-07-09 10:24:59,7.82,68.50,2.39, , , 
2020-07-09 10:29:59,8.76,61.35,1.74, , , 
2020-07-09 10:34:59,9.65,58.19,1.84, , , 
2020-07-09 10:39:59,10.62,61.23,3.47, , , 
2020-07-09 10:44:59,11.56,59.31,3.91, , , 
2020-07-09 10:49:59,12.67,52.45,3.21, , , 
2020-07-09 10:54:59,13.66,51.91,3.97, , , 
2020-07-09 10:59:59,14.66,51.71,4.84, , , 
2020-07-09 11:04:59,15.59,46.52,4.19, , , 
2020-07-09 11:09:59,16.35,41.13,3.13, , , 
2020-07-09 11:14:59,17.06,36.51,2.09, , , 
2020-07-09 11:19:59,17.76,35.29,2.23, , , 
2020-07-09 11:24:59,18.26,30.94,0.84, , , 
2020-07-09 11:29:59,18.82,33.16,2.29, , , 
2020-07-09 11:34:59,19.39,35.36,3.70, , , 
2020-07-09 11:39:59,19.87,34.15,3.63, , , 
2020-07-09 11:44:59,20.20,30.10,2.14, , , 
2020-07-09 11:49:59,20.64,31.12,2.99, , , 
2020-07-09 11:54:59,21.15,29.50,2.67, , , 
2020-07-09 11:59:59,21.54,29.28,2.91, , , 
2020-07-09 12:04:59,21.90,29.93,3.52, , , 
2020-07-09 12:09:59,22.23,30.77,4.20, , , 
2020-07-09 12:14:59,22.71,31.91,5.15, , , 
2020-07-09 12:19:59,23.23,29.79,4.61, , , 
2020-07-09 12:24:59,23.85,25.27,2.80, , , 
2020-07-09 12:29:59,24.46,29.90,5.72, , , 
2020-07-09 12:34:59,25.15,27.48,5.10, , , 
2020-07-09 12:39:59,25.39,22.22,2.29, , , 
2020-07-09 12:44:59,25.45,23.36,3.04, , , 
2020-07-09 12:49:59,25.06,17.24,-1.49, , , 
2020-07-09 12:54:59,24.35,19.38,-0.46, , , 
2020-07-09 12:59:59,23.98,28.12,4.43, , , 
2020-07-09 13:04:59,24.38,19.51,-0.36, , , 
2020-07-09 13:09:59,24.97,21.68,1.59, , , 
2020-07-09 13:14:59,25.15,20.24,0.79, , , 
2020-07-09 13:19:59,25.14,18.96,-0.12, , , 
2020-07-09 13:24:59,24.19,17.57,-1.93, , , 
2020-07-09 13:29:59,24.26,25.23,3.12, , , 
2020-07-09 13:34:59,24.79,18.90,-0.45, , , 
2020-07-09 13:39:59,24.46,19.11,-0.57, , , 
2020-07-09 13:44:59,24.66,19.17,-0.36, , , 
2020-07-09 13:49:59,24.93,18.15,-0.89, , , 
2020-07-09 13:54:59,24.87,18.96,-0.35, , , 
2020-07-09 13:59:59,25.24,22.22,2.17, , , 
2020-07-09 14:04:59,25.62,19.02,0.31, , , 
2020-07-09 14:09:59,26.12,21.00,2.10, , , 
2020-07-09 14:14:59,27.09,21.03,2.92, , , 
2020-07-09 14:19:59,27.79,18.29,1.54, , , 
2020-07-09 14:24:59,27.64,16.81,0.25, , , 
2020-07-09 14:29:59,27.85,16.50,0.16, , , 
2020-07-09 14:34:59,27.58,16.32,-0.20, , , 
2020-07-09 14:39:59,27.11,16.74,-0.24, , , 
2020-07-09 14:44:59,26.78,18.50,0.88, , , 
2020-07-09 14:49:59,27.29,15.64,-1.02, , , 
2020-07-09 14:54:59,27.46,18.05,1.09, , , 
2020-07-09 14:59:59,27.31,19.00,1.69, , , 
2020-07-09 15:04:59,27.14,17.69,0.55, , , 
2020-07-09 15:09:59,27.22,18.51,1.24, , , 
2020-07-09 15:14:59,27.58,20.89,3.24, , , 
2020-07-09 15:19:59,28.30,17.92,1.67, , , 
2020-07-09 15:24:59,28.63,14.96,-0.56, , , 
2020-07-09 15:29:59,28.77,14.84,-0.56, , , 
2020-07-09 15:34:59,27.60,15.06,-1.29, , , 
2020-07-09 15:39:59,26.51,16.29,-1.09, , , 
2020-07-09 15:44:59,26.90,19.74,1.88, , , 
2020-07-09 15:49:59,27.89,18.11,1.48, , , 
2020-07-09 15:54:59,28.24,14.84,-0.98, , , 
2020-07-09 15:59:59,28.25,20.22,3.32, , , 
2020-07-09 16:04:59,28.72,17.64,1.79, , , 
2020-07-09 16:09:59,28.49,14.46,-1.13, , , 
2020-07-09 16:14:59,27.76,14.28,-1.88, , , 
2020-07-09 16:19:59,26.89,14.70,-2.18, , , 
2020-07-09 16:24:59,26.78,16.45,-0.74, , , 
2020-07-09 16:29:59,27.42,15.59,-0.96, , , 
2020-07-09 16:34:59,28.09,15.14,-0.83, , , 
2020-07-09 16:39:59,28.39,16.56,0.64, , , 
2020-07-09 16:44:59,28.77,15.93,0.41, , , 
2020-07-09 16:49:59,28.89,18.00,2.21, , , 
2020-07-09 16:54:59,29.32,19.01,3.33, , , 
2020-07-09 16:59:59,29.34,17.10,1.86, , , 
2020-07-09 17:04:59,28.79,14.22,-1.13, , , 
2020-07-09 17:09:59,28.52,19.78,3.23, , , 
2020-07-09 17:14:59,28.98,16.75,1.28, , , 
2020-07-09 17:19:59,28.94,15.30,-0.00, , , 
2020-07-09 17:24:59,28.69,14.25,-1.19, , , 
2020-07-09 17:29:59,29.05,12.71,-2.45, , , 
2020-07-09 17:34:59,28.82,15.72,0.26, , , 
2020-07-09 17:39:59,28.31,13.68,-2.03, , , 
2020-07-09 17:44:59,28.59,17.03,1.19, , , 
2020-07-09 17:49:59,28.74,12.92,-2.46, , , 
2020-07-09 17:54:59,28.74,14.85,-0.58, , , 
2020-07-09 17:59:59,29.38,15.66,0.67, , , 
2020-07-09 18:04:59,29.42,13.92,-0.93, , , 
2020-07-09 18:09:59,29.77,14.71,0.11, , , 
2020-07-09 18:14:59,30.30,14.16,-0.00, , , 
2020-07-09 18:19:59,30.55,16.30,2.16, , , 
2020-07-09 18:24:59,30.00,14.50,0.09, , , 
2020-07-09 18:29:59,29.64,14.19,-0.49, , , 
2020-07-09 18:34:59,30.04,16.71,2.09, , , 
2020-07-09 18:39:59,30.34,10.60,-3.89, , , 
