Serial Number:20630307 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","EOF"
2020-07-06 00:48:24,7.72,78.25,4.18, , 
2020-07-06 00:53:24,7.58,78.65,4.12, , 
2020-07-06 00:58:24,7.40,79.03,4.01, , 
2020-07-06 01:03:24,7.13,79.63,3.85, , 
2020-07-06 01:08:24,6.90,82.59,4.15, , 
2020-07-06 01:13:24,6.74,82.93,4.05, , 
2020-07-06 01:18:24,6.66,82.93,3.97, , 
2020-07-06 01:23:24,6.55,82.65,3.82, , 
2020-07-06 01:28:24,6.42,83.54,3.84, , 
2020-07-06 01:33:24,6.22,82.81,3.52, , 
2020-07-06 01:38:24,6.02,83.09,3.38, , 
2020-07-06 01:43:24,5.91,85.97,3.75, , 
2020-07-06 01:48:24,5.84,85.38,3.58, , 
2020-07-06 01:53:24,5.75,85.72,3.55, , 
2020-07-06 01:58:24,5.67,86.30,3.57, , 
2020-07-06 02:03:24,5.56,86.07,3.42, , 
2020-07-06 02:08:24,5.52,86.72,3.49, , 
2020-07-06 02:13:24,5.46,88.13,3.65, , 
2020-07-06 02:18:24,5.43,87.78,3.58, , 
2020-07-06 02:23:24,5.37,86.25,3.26, , 
2020-07-06 02:28:24,5.25,86.89,3.25, , 
2020-07-06 02:33:24,5.17,88.43,3.42, , 
2020-07-06 02:38:24,5.16,86.79,3.14, , 
2020-07-06 02:43:24,5.07,86.91,3.07, , 
2020-07-06 02:48:24,5.03,88.44,3.28, , 
2020-07-06 02:53:24,5.07,88.97,3.41, , 
2020-07-06 02:58:24,5.03,87.41,3.11, , 
2020-07-06 03:03:24,4.88,88.55,3.15, , 
2020-07-06 03:08:24,4.96,89.09,3.32, , 
2020-07-06 03:13:24,5.35,90.10,3.86, , 
2020-07-06 03:18:24,5.52,86.82,3.50, , 
2020-07-06 03:23:24,5.41,86.62,3.37, , 
2020-07-06 03:28:24,5.25,85.81,3.08, , 
2020-07-06 03:33:24,5.11,85.71,2.92, , 
2020-07-06 03:38:24,4.87,84.75,2.52, , 
2020-07-06 03:43:24,4.65,88.07,2.85, , 
2020-07-06 03:48:24,4.83,89.50,3.26, , 
2020-07-06 03:53:24,4.77,89.86,3.25, , 
2020-07-06 03:58:24,4.91,89.52,3.34, , 
2020-07-06 04:03:24,4.90,88.44,3.15, , 
2020-07-06 04:08:24,4.88,88.26,3.10, , 
2020-07-06 04:13:24,4.75,87.77,2.90, , 
2020-07-06 04:18:24,4.58,86.14,2.46, , 
2020-07-06 04:23:24,4.37,86.37,2.30, , 
2020-07-06 04:28:24,4.19,88.14,2.41, , 
2020-07-06 04:33:24,4.01,87.24,2.08, , 
2020-07-06 04:38:24,3.94,89.42,2.37, , 
2020-07-06 04:43:24,3.97,89.45,2.39, , 
2020-07-06 04:48:24,3.79,88.63,2.09, , 
2020-07-06 04:53:24,3.72,89.15,2.10, , 
2020-07-06 04:58:24,3.58,88.62,1.88, , 
2020-07-06 05:03:24,3.47,89.94,1.98, , 
2020-07-06 05:08:24,3.57,90.73,2.20, , 
2020-07-06 05:13:24,3.46,89.60,1.92, , 
2020-07-06 05:18:24,3.35,89.06,1.73, , 
2020-07-06 05:23:24,3.28,90.32,1.85, , 
2020-07-06 05:28:24,3.32,91.69,2.10, , 
2020-07-06 05:33:24,3.58,92.33,2.45, , 
2020-07-06 05:38:24,3.73,92.24,2.59, , 
2020-07-06 05:43:24,3.89,92.56,2.80, , 
2020-07-06 05:48:24,4.06,92.24,2.92, , 
2020-07-06 05:53:24,4.08,91.92,2.89, , 
2020-07-06 05:58:24,3.97,90.88,2.61, , 
2020-07-06 06:03:24,3.79,90.44,2.38, , 
2020-07-06 06:08:24,3.54,89.52,1.98, , 
2020-07-06 06:13:24,3.36,89.45,1.80, , 
2020-07-06 06:18:24,3.24,90.06,1.77, , 
2020-07-06 06:23:24,3.10,89.12,1.48, , 
2020-07-06 06:28:24,2.97,89.97,1.49, , 
2020-07-06 06:33:24,2.84,89.59,1.30, , 
2020-07-06 06:38:24,2.69,89.68,1.17, , 
2020-07-06 06:43:24,2.59,89.95,1.11, , 
2020-07-06 06:48:24,2.57,90.98,1.25, , 
2020-07-06 06:53:24,2.46,90.47,1.06, , 
2020-07-06 06:58:24,2.57,92.34,1.45, , 
2020-07-06 07:03:24,2.57,92.01,1.41, , 
2020-07-06 07:08:24,2.58,91.68,1.37, , 
2020-07-06 07:13:24,2.73,92.91,1.70, , 
2020-07-06 07:18:24,2.79,92.52,1.70, , 
2020-07-06 07:23:24,2.72,91.83,1.53, , 
2020-07-06 07:28:24,2.69,91.74,1.48, , 
2020-07-06 07:33:24,2.61,91.22,1.33, , 
2020-07-06 07:38:24,2.40,90.01,0.93, , 
2020-07-06 07:43:24,2.28,91.08,0.98, , 
2020-07-06 07:48:24,2.23,91.11,0.93, , 
2020-07-06 07:53:24,2.14,90.79,0.79, , 
2020-07-06 07:58:24,2.11,92.16,0.97, , 
2020-07-06 08:03:24,2.13,92.05,0.98, , 
2020-07-06 08:08:24,2.23,92.45,1.13, , 
2020-07-06 08:13:24,2.21,91.95,1.03, , 
2020-07-06 08:18:24,2.25,92.66,1.18, , 
2020-07-06 08:23:24,2.28,92.40,1.18, , 
2020-07-06 08:28:24,2.28,92.23,1.15, , 
2020-07-06 08:33:24,2.38,93.06,1.37, , 
2020-07-06 08:38:24,2.55,93.32,1.58, , 
2020-07-06 08:43:24,2.62,92.85,1.58, , 
2020-07-06 08:48:24,2.61,92.58,1.53, , 
2020-07-06 08:53:24,2.83,93.71,1.92, , 
2020-07-06 08:58:24,3.14,93.92,2.26, , 
2020-07-06 09:03:24,3.50,94.57,2.72, , 
2020-07-06 09:08:24,3.79,94.18,2.95, , 
2020-07-06 09:13:24,4.02,94.00,3.14, , 
2020-07-06 09:18:24,4.14,93.47,3.18, , 
2020-07-06 09:23:24,4.36,93.66,3.43, , 
2020-07-06 09:28:24,4.56,93.56,3.61, , 
2020-07-06 09:33:24,4.81,93.86,3.91, , 
2020-07-06 09:38:24,5.02,93.78,4.10, , 
2020-07-06 09:43:24,5.46,94.51,4.65, , 
2020-07-06 09:48:24,6.98,95.45,6.31, , 
2020-07-06 09:53:24,8.32,94.04,7.43, , 
2020-07-06 09:58:24,9.34,88.38,7.53, , 
2020-07-06 10:03:24,10.41,81.34,7.36, , 
2020-07-06 10:08:24,11.57,77.07,7.70, , 
2020-07-06 10:13:24,12.67,71.45,7.66, , 
2020-07-06 10:18:24,13.85,67.25,7.90, , 
2020-07-06 10:23:24,15.09,62.78,8.06, , 
2020-07-06 10:28:24,16.29,58.87,8.25, , 
2020-07-06 10:33:24,17.44,55.35,8.41, , 
2020-07-06 10:38:24,18.46,50.43,7.98, , 
2020-07-06 10:43:24,19.22,51.03,8.86, , 
2020-07-06 10:48:24,19.89,52.00,9.76, , 
2020-07-06 10:53:24,20.56,50.30,9.88, , 
2020-07-06 10:58:24,21.15,46.40,9.22, , 
2020-07-06 11:03:24,21.67,43.66,8.79, , 
2020-07-06 11:08:24,22.17,44.22,9.43, , 
2020-07-06 11:13:24,22.51,42.50,9.15, , 
2020-07-06 11:18:24,22.80,42.92,9.56, , 
2020-07-06 11:23:24,23.29,44.26,10.46, , 
2020-07-06 11:28:24,23.73,43.33,10.54, , 
2020-07-06 11:33:24,24.05,43.65,10.94, , 
2020-07-06 11:38:24,24.45,41.41,10.51, , 
2020-07-06 11:43:24,24.83,43.55,11.61, , 
2020-07-06 11:48:24,25.35,40.35,10.93, , 
2020-07-06 11:53:24,25.68,38.85,10.65, , 
2020-07-06 11:58:24,26.11,36.19,9.97, , 
2020-07-06 12:03:24,26.48,34.45,9.55, , 
2020-07-06 12:08:24,26.73,32.28,8.82, , 
2020-07-06 12:13:24,27.22,33.95,9.99, , 
2020-07-06 12:18:24,27.60,33.54,10.14, , 
2020-07-06 12:23:24,27.75,33.64,10.32, , 
2020-07-06 12:28:24,27.86,29.88,8.64, , 
2020-07-06 12:33:24,28.15,30.59,9.24, , 
2020-07-06 12:38:24,28.52,28.19,8.35, , 
2020-07-06 12:43:24,28.61,30.41,9.56, , 
2020-07-06 12:48:24,28.99,32.74,10.99, , 
2020-07-06 12:53:24,29.42,28.83,9.45, , 
2020-07-06 12:58:24,29.78,26.36,8.44, , 
2020-07-06 13:03:24,29.91,28.02,9.45, , 
2020-07-06 13:08:24,30.18,26.93,9.09, , 
2020-07-06 13:13:24,30.64,23.85,7.69, , 
2020-07-06 13:18:24,30.86,26.12,9.22, , 
2020-07-06 13:23:24,31.13,23.87,8.11, , 
2020-07-06 13:28:24,31.27,24.21,8.44, , 
2020-07-06 13:33:24,31.54,24.31,8.73, , 
2020-07-06 13:38:24,31.81,24.30,8.94, , 
2020-07-06 13:43:24,32.08,21.72,7.51, , 
2020-07-06 13:48:24,32.17,21.52,7.46, , 
2020-07-06 13:53:24,32.13,22.43,8.03, , 
2020-07-06 13:58:24,32.37,19.95,6.51, , 
2020-07-06 14:03:24,32.54,19.93,6.63, , 
2020-07-06 14:08:24,33.11,18.40,5.94, , 
2020-07-06 14:13:24,33.29,16.20,4.26, , 
2020-07-06 14:18:24,32.93,17.56,5.13, , 
2020-07-06 14:23:24,31.94,22.34,7.81, , 
2020-07-06 14:28:24,30.80,21.20,6.10, , 
2020-07-06 14:33:24,29.01,20.78,4.34, , 
2020-07-06 14:38:24,27.64,24.87,5.77, , 
2020-07-06 14:43:24,26.38,23.17,3.71, , 
2020-07-06 14:48:24,25.38,24.72,3.79, , 
2020-07-06 14:53:24,24.86,25.28,3.66, , 
2020-07-06 14:58:24,24.69,28.93,5.44, , 
2020-07-06 15:03:24,24.78,29.66,5.89, , 
2020-07-06 15:08:24,24.95,30.33,6.36, , 
2020-07-06 15:13:24,25.34,32.05,7.49, , 
2020-07-06 15:18:24,27.37,23.34,4.64, , 
2020-07-06 15:23:24,29.72,24.42,7.26, , 
2020-07-06 15:28:24,31.56,21.64,7.03, , 
2020-07-06 15:33:24,33.07,17.25,4.99, , 
2020-07-06 15:38:24,34.07,15.78,4.50, , 
2020-07-06 15:43:24,34.03,17.73,6.15, , 
2020-07-06 15:48:24,33.97,16.93,5.44, , 
2020-07-06 15:53:24,34.02,14.86,3.61, , 
2020-07-06 15:58:24,33.87,18.52,6.65, , 
2020-07-06 16:03:24,33.51,17.40,5.46, , 
2020-07-06 16:08:24,32.78,18.78,5.98, , 
2020-07-06 16:13:24,32.20,22.02,7.82, , 
2020-07-06 16:18:24,32.08,17.91,4.72, , 
2020-07-06 16:23:24,32.07,16.02,3.13, , 
2020-07-06 16:28:24,32.00,18.59,5.19, , 
2020-07-06 16:33:24,31.73,20.67,6.50, , 
2020-07-06 16:38:24,31.76,18.93,5.26, , 
2020-07-06 16:43:24,31.67,18.40,4.77, , 
2020-07-06 16:48:24,31.10,17.65,3.72, , 
2020-07-06 16:53:24,29.57,23.99,6.88, , 
2020-07-06 16:58:24,29.01,20.87,4.40, , 
2020-07-06 17:03:24,29.46,20.14,4.26, , 
2020-07-06 17:08:24,29.39,21.90,5.41, , 
2020-07-06 17:13:24,28.40,19.28,2.77, , 
2020-07-06 17:18:24,28.14,21.68,4.22, , 
2020-07-06 17:23:24,29.16,21.34,4.85, , 
2020-07-06 17:28:24,29.75,21.03,5.12, , 
2020-07-06 17:33:24,29.08,20.43,4.16, , 
2020-07-06 17:38:24,28.28,20.32,3.42, , 
2020-07-06 17:43:24,27.36,24.53,5.34, , 
2020-07-06 17:48:24,26.63,23.40,4.05, , 
2020-07-06 17:53:24,26.07,24.27,4.11, , 
2020-07-06 17:58:24,25.56,23.48,3.20, , 
2020-07-06 18:03:24,25.31,24.39,3.53, , 
2020-07-06 18:08:24,25.72,25.97,4.77, , 
2020-07-06 18:13:24,26.71,20.49,2.25, , 
2020-07-06 18:18:24,27.47,23.24,4.66, , 
2020-07-06 18:23:24,27.55,21.89,3.87, , 
2020-07-06 18:28:24,26.95,23.24,4.22, , 
2020-07-06 18:33:24,26.64,23.68,4.23, , 
2020-07-06 18:38:24,26.65,23.63,4.21, , 
2020-07-06 18:43:24,26.86,22.24,3.52, , 
2020-07-06 18:48:24,26.80,19.80,1.84, , 
2020-07-06 18:53:24,26.81,23.64,4.35, , 
2020-07-06 18:58:24,26.43,23.25,3.80, , 
2020-07-06 19:03:24,25.94,24.48,4.12, , 
2020-07-06 19:08:24,25.97,21.61,2.38, , 
2020-07-06 19:13:24,26.05,26.34,5.26, , 
2020-07-06 19:18:24,25.89,22.99,3.18, , 
2020-07-06 19:23:24,25.79,22.83,3.01, , 
2020-07-06 19:28:24,25.62,33.10,8.21, , 
2020-07-06 19:33:24,25.32,35.07,8.80, , 
2020-07-06 19:38:24,24.74,34.64,8.11, , 
2020-07-06 19:43:24,24.08,41.05,10.04, , 
2020-07-06 19:48:24,23.80,41.23,9.86, , 
2020-07-06 19:53:24,23.66,39.13,8.95, , 
2020-07-06 19:58:24,23.62,42.29,10.08, , 
2020-07-06 20:03:24,23.81,25.76,3.04, , 
2020-07-06 20:08:24,24.04,32.22,6.44, , 
2020-07-06 20:13:24,24.06,36.56,8.31, , 
2020-07-06 20:18:24,23.91,25.88,3.19, , 
2020-07-06 20:23:24,23.82,27.52,3.98, , 
2020-07-06 20:28:24,23.72,23.86,1.89, , 
2020-07-06 20:33:24,23.40,25.77,2.70, , 
2020-07-06 20:38:24,22.96,29.74,4.35, , 
2020-07-06 20:43:24,22.39,25.10,1.47, , 
2020-07-06 20:48:24,22.04,25.30,1.28, , 
2020-07-06 20:53:24,21.73,33.22,4.86, , 
2020-07-06 20:58:24,21.46,26.23,1.30, , 
2020-07-06 21:03:24,21.28,25.29,0.63, , 
2020-07-06 21:08:24,21.03,34.55,4.81, , 
2020-07-06 21:13:24,20.51,35.67,4.82, , 
2020-07-06 21:18:24,19.65,38.47,5.13, , 
2020-07-06 21:23:24,18.79,39.77,4.84, , 
2020-07-06 21:28:24,17.90,40.16,4.18, , 
2020-07-06 21:33:24,17.11,41.62,3.99, , 
2020-07-06 21:38:24,16.59,41.26,3.39, , 
2020-07-06 21:43:24,16.46,41.93,3.50, , 
2020-07-06 21:48:24,16.48,45.37,4.64, , 
2020-07-06 21:53:24,16.34,52.13,6.52, , 
2020-07-06 21:58:24,16.10,51.54,6.12, , 
2020-07-06 22:03:24,15.78,53.78,6.45, , 
2020-07-06 22:08:24,15.32,50.98,5.25, , 
2020-07-06 22:13:24,15.00,51.51,5.11, , 
2020-07-06 22:18:24,14.55,55.09,5.65, , 
2020-07-06 22:23:24,14.09,56.12,5.49, , 
2020-07-06 22:28:24,13.62,56.62,5.18, , 
2020-07-06 22:33:24,13.19,55.51,4.49, , 
2020-07-06 22:38:24,12.92,56.43,4.48, , 
2020-07-06 22:43:24,12.64,60.69,5.26, , 
2020-07-06 22:48:24,12.55,50.64,2.59, , 
2020-07-06 22:53:24,12.72,56.27,4.24, , 
2020-07-06 22:58:24,12.78,58.37,4.83, , 
2020-07-06 23:03:24,12.82,55.37,4.12, , 
2020-07-06 23:08:24,13.09,54.89,4.24, , 
2020-07-06 23:13:24,13.38,49.47,3.03, , 
2020-07-06 23:18:24,14.13,40.52,0.93, , 
2020-07-06 23:23:24,15.03,36.43,0.26, , 
2020-07-06 23:28:24,15.96,38.44,1.83, , 
2020-07-06 23:33:24,16.26,37.89,1.89, , 
2020-07-06 23:38:24,16.33,36.92,1.60, , 
2020-07-06 23:43:24,16.06,42.02,3.17, , 
2020-07-06 23:48:24,15.38,42.59,2.74, , 
2020-07-06 23:53:24,14.73,46.12,3.28, , 
2020-07-06 23:58:24,14.09,47.35,3.07, , 
2020-07-07 00:03:24,13.48,50.90,3.53, , 
2020-07-07 00:08:24,12.77,53.07,3.46, , 
2020-07-07 00:13:24,12.06,55.32,3.39, , 
2020-07-07 00:18:24,11.74,53.82,2.71, , 
2020-07-07 00:23:24,11.58,52.70,2.26, , 
2020-07-07 00:28:24,11.51,54.06,2.55, , 
2020-07-07 00:33:24,11.10,56.69,2.84, , 
2020-07-07 00:38:24,10.66,57.07,2.52, , 
2020-07-07 00:43:24,10.26,58.04,2.38, , 
2020-07-07 00:48:24,10.15,57.45,2.14, , 
2020-07-07 00:53:24,9.99,55.90,1.61, , 
2020-07-07 00:58:24,10.42,53.82,1.48, , 
2020-07-07 01:03:24,10.71,53.20,1.59, , 
2020-07-07 01:08:24,10.52,54.48,1.74, , 
2020-07-07 01:13:24,10.18,57.57,2.19, , 
2020-07-07 01:18:24,9.81,58.37,2.04, , 
2020-07-07 01:23:24,9.51,57.62,1.58, , 
2020-07-07 01:28:24,9.15,60.86,2.00, , 
2020-07-07 01:33:24,8.78,64.86,2.54, , 
2020-07-07 01:38:24,8.52,65.00,2.33, , 
2020-07-07 01:43:24,8.62,62.17,1.80, , 
2020-07-07 01:48:24,8.65,58.77,1.05, , 
2020-07-07 01:53:24,8.73,64.79,2.48, , 
2020-07-07 01:58:24,8.68,62.52,1.94, , 
2020-07-07 02:03:24,8.47,65.71,2.43, , 
2020-07-07 02:08:24,8.16,65.30,2.05, , 
2020-07-07 02:13:24,7.83,67.63,2.22, , 
2020-07-07 02:18:24,7.60,66.56,1.78, , 
2020-07-07 02:23:24,7.61,65.14,1.49, , 
2020-07-07 02:28:24,7.55,67.01,1.83, , 
2020-07-07 02:33:24,7.53,65.97,1.59, , 
2020-07-07 02:38:24,7.47,69.01,2.17, , 
2020-07-07 02:43:24,7.23,68.28,1.78, , 
2020-07-07 02:48:24,7.23,68.16,1.76, , 
2020-07-07 02:53:24,7.11,70.18,2.05, , 
2020-07-07 02:58:24,6.93,72.13,2.26, , 
2020-07-07 03:03:24,6.89,71.22,2.05, , 
2020-07-07 03:08:24,6.76,72.33,2.14, , 
2020-07-07 03:13:24,6.56,71.80,1.85, , 
2020-07-07 03:18:24,6.25,72.80,1.74, , 
2020-07-07 03:23:24,6.01,72.85,1.52, , 
2020-07-07 03:28:24,5.92,73.51,1.55, , 
2020-07-07 03:33:24,5.68,73.80,1.38, , 
2020-07-07 03:38:24,5.61,74.26,1.39, , 
2020-07-07 03:43:24,5.56,74.97,1.48, , 
2020-07-07 03:48:24,5.41,75.47,1.43, , 
2020-07-07 03:53:24,5.32,76.61,1.55, , 
2020-07-07 03:58:24,5.11,77.43,1.50, , 
2020-07-07 04:03:24,4.98,77.76,1.43, , 
2020-07-07 04:08:24,4.77,78.26,1.31, , 
2020-07-07 04:13:24,4.67,80.06,1.53, , 
2020-07-07 04:18:24,4.63,81.19,1.69, , 
2020-07-07 04:23:24,4.79,83.55,2.25, , 
2020-07-07 04:28:24,4.97,82.45,2.24, , 
2020-07-07 04:33:24,5.20,81.68,2.33, , 
2020-07-07 04:38:24,5.43,80.67,2.38, , 
2020-07-07 04:43:24,5.62,78.61,2.20, , 
2020-07-07 04:48:24,5.68,77.53,2.07, , 
2020-07-07 04:53:24,5.55,77.49,1.94, , 
2020-07-07 04:58:24,5.33,77.93,1.80, , 
2020-07-07 05:03:24,5.05,79.19,1.75, , 
2020-07-07 05:08:24,4.93,78.79,1.56, , 
2020-07-07 05:13:24,4.91,78.92,1.56, , 
2020-07-07 05:18:24,4.91,79.06,1.59, , 
2020-07-07 05:23:24,4.91,81.41,2.00, , 
2020-07-07 05:28:24,5.02,83.05,2.38, , 
2020-07-07 05:33:24,5.21,82.87,2.54, , 
2020-07-07 05:38:24,5.48,79.46,2.21, , 
2020-07-07 05:43:24,5.97,74.22,1.74, , 
2020-07-07 05:48:24,6.39,75.24,2.33, , 
2020-07-07 05:53:24,6.52,76.79,2.75, , 
2020-07-07 05:58:24,6.52,75.38,2.48, , 
2020-07-07 06:03:24,6.36,73.56,1.99, , 
2020-07-07 06:08:24,6.30,75.10,2.23, , 
2020-07-07 06:13:24,6.20,75.10,2.12, , 
2020-07-07 06:18:24,6.08,75.57,2.09, , 
2020-07-07 06:23:24,6.01,77.06,2.31, , 
2020-07-07 06:28:24,5.99,76.24,2.13, , 
2020-07-07 06:33:24,6.09,74.92,1.98, , 
2020-07-07 06:38:24,6.11,76.85,2.36, , 
2020-07-07 06:43:24,6.25,76.55,2.44, , 
2020-07-07 06:48:24,6.33,75.32,2.29, , 
2020-07-07 06:53:24,6.26,74.33,2.04, , 
2020-07-07 06:58:24,6.67,74.87,2.53, , 
2020-07-07 07:03:24,6.72,74.42,2.50, , 
2020-07-07 07:08:24,6.65,76.04,2.73, , 
2020-07-07 07:13:24,6.61,70.17,1.57, , 
2020-07-07 07:18:24,6.75,76.28,2.88, , 
2020-07-07 07:23:24,7.01,70.52,2.03, , 
2020-07-07 07:28:24,7.31,74.46,3.08, , 
2020-07-07 07:33:24,7.32,75.71,3.33, , 
2020-07-07 07:38:24,7.24,73.97,2.92, , 
2020-07-07 07:43:24,7.26,75.77,3.27, , 
2020-07-07 07:48:24,7.15,76.17,3.25, , 
2020-07-07 07:53:24,7.17,75.31,3.11, , 
2020-07-07 07:58:24,7.15,73.83,2.81, , 
2020-07-07 08:03:24,7.17,75.18,3.08, , 
2020-07-07 08:08:24,7.19,72.01,2.49, , 
2020-07-07 08:13:24,7.32,73.78,2.96, , 
2020-07-07 08:18:24,7.33,74.62,3.13, , 
2020-07-07 08:23:24,7.26,72.59,2.67, , 
2020-07-07 08:28:24,7.13,74.21,2.86, , 
2020-07-07 08:33:24,6.99,75.71,3.00, , 
2020-07-07 08:38:24,6.86,74.55,2.66, , 
2020-07-07 08:43:24,6.71,76.46,2.87, , 
2020-07-07 08:48:24,6.46,76.71,2.68, , 
2020-07-07 08:53:24,6.20,77.67,2.59, , 
2020-07-07 08:58:24,5.94,78.85,2.56, , 
2020-07-07 09:03:24,5.92,80.18,2.77, , 
2020-07-07 09:08:24,5.80,80.38,2.69, , 
2020-07-07 09:13:24,5.67,81.41,2.74, , 
2020-07-07 09:18:24,5.55,82.38,2.79, , 
2020-07-07 09:23:24,5.47,83.91,2.97, , 
2020-07-07 09:28:24,5.62,84.81,3.27, , 
2020-07-07 09:33:24,5.71,84.39,3.29, , 
2020-07-07 09:38:24,5.79,84.37,3.36, , 
2020-07-07 09:43:24,6.08,84.24,3.63, , 
2020-07-07 09:48:24,7.72,80.12,4.52, , 
2020-07-07 09:53:24,9.65,73.69,5.19, , 
2020-07-07 09:58:24,11.48,68.55,5.91, , 
2020-07-07 10:03:24,13.05,60.23,5.53, , 
2020-07-07 10:08:24,14.13,57.48,5.88, , 
2020-07-07 10:13:24,15.01,55.23,6.12, , 
2020-07-07 10:18:24,15.87,52.78,6.26, , 
2020-07-07 10:23:24,17.24,50.32,6.84, , 
2020-07-07 10:28:24,18.70,44.04,6.23, , 
2020-07-07 10:33:24,19.83,42.32,6.67, , 
2020-07-07 10:38:24,20.54,41.27,6.94, , 
2020-07-07 10:43:24,21.06,41.62,7.54, , 
2020-07-07 10:48:24,21.57,38.69,6.92, , 
2020-07-07 10:53:24,21.97,37.81,6.95, , 
2020-07-07 10:58:24,22.52,37.83,7.44, , 
2020-07-07 11:03:24,23.01,35.83,7.09, , 
2020-07-07 11:08:24,23.32,36.91,7.79, , 
2020-07-07 11:13:24,23.79,36.85,8.18, , 
2020-07-07 11:18:24,24.35,31.74,6.50, , 
2020-07-07 11:23:24,25.25,32.68,7.71, , 
2020-07-07 11:28:24,25.72,27.98,5.84, , 
2020-07-07 11:33:24,26.30,27.58,6.13, , 
2020-07-07 11:38:24,26.89,27.91,6.81, , 
2020-07-07 11:43:24,27.43,28.22,7.44, , 
2020-07-07 11:48:24,27.88,26.52,6.92, , 
2020-07-07 11:53:24,28.14,26.02,6.85, , 
2020-07-07 11:58:24,28.50,30.05,9.29, , 
2020-07-07 12:03:24,28.58,30.14,9.39, , 
2020-07-07 12:08:24,28.98,24.97,6.96, , 
2020-07-07 12:13:24,29.06,26.65,7.99, , 
2020-07-07 12:18:24,29.11,25.45,7.35, , 
2020-07-07 12:23:24,29.26,25.18,7.32, , 
2020-07-07 12:28:24,29.45,25.33,7.57, , 
2020-07-07 12:33:24,29.62,27.32,8.83, , 
2020-07-07 12:38:24,29.75,24.52,7.34, , 
2020-07-07 12:43:24,29.90,23.49,6.84, , 
2020-07-07 12:48:24,30.07,25.19,8.01, , 
2020-07-07 12:53:24,30.24,22.82,6.71, , 
2020-07-07 12:58:24,30.30,24.78,7.96, , 
2020-07-07 13:03:24,30.44,23.12,7.06, , 
2020-07-07 13:08:24,30.41,22.96,6.94, , 
2020-07-07 13:13:24,30.50,22.40,6.66, , 
2020-07-07 13:18:24,30.70,21.65,6.33, , 
2020-07-07 13:23:24,31.01,20.46,5.77, , 
2020-07-07 13:28:24,31.19,18.72,4.63, , 
2020-07-07 13:33:24,31.04,17.91,3.88, , 
2020-07-07 13:38:24,31.30,20.19,5.82, , 
2020-07-07 13:43:24,31.60,18.62,4.89, , 
2020-07-07 13:48:24,31.64,18.06,4.48, , 
2020-07-07 13:53:24,30.81,20.47,5.60, , 
2020-07-07 13:58:24,29.45,22.75,6.01, , 
2020-07-07 14:03:24,29.05,21.61,4.93, , 
2020-07-07 14:08:24,28.23,24.41,6.00, , 
2020-07-07 14:13:24,28.30,25.84,6.89, , 
2020-07-07 14:18:24,27.73,24.57,5.68, , 
2020-07-07 14:23:24,27.01,23.60,4.50, , 
2020-07-07 14:28:24,27.96,27.70,7.62, , 
2020-07-07 14:33:24,28.18,19.96,3.09, , 
2020-07-07 14:38:24,26.77,22.82,3.81, , 
2020-07-07 14:43:24,26.04,21.95,2.65, , 
2020-07-07 14:48:24,25.89,28.43,6.22, , 
2020-07-07 14:53:24,26.24,23.86,4.00, , 
2020-07-07 14:58:24,26.08,23.94,3.92, , 
2020-07-07 15:03:24,25.72,24.90,4.17, , 
2020-07-07 15:08:24,25.93,25.77,4.85, , 
2020-07-07 15:13:24,27.36,22.65,4.20, , 
2020-07-07 15:18:24,27.79,20.64,3.23, , 
2020-07-07 15:23:24,27.02,19.34,1.70, , 
2020-07-07 15:28:24,26.32,21.42,2.54, , 
2020-07-07 15:33:24,25.43,22.51,2.50, , 
2020-07-07 15:38:24,24.70,23.03,2.21, , 
2020-07-07 15:43:24,24.47,23.72,2.44, , 
2020-07-07 15:48:24,25.46,22.62,2.59, , 
2020-07-07 15:53:24,26.55,22.97,3.73, , 
2020-07-07 15:58:24,28.49,20.60,3.79, , 
2020-07-07 16:03:24,27.54,19.07,1.92, , 
2020-07-07 16:08:24,25.98,24.10,3.93, , 
2020-07-07 16:13:24,25.37,22.30,2.32, , 
2020-07-07 16:18:24,24.82,24.01,2.90, , 
2020-07-07 16:23:24,24.68,24.07,2.81, , 
2020-07-07 16:28:24,24.72,23.42,2.46, , 
2020-07-07 16:33:24,24.88,25.00,3.52, , 
2020-07-07 16:38:24,24.79,23.71,2.70, , 
2020-07-07 16:43:24,25.62,25.26,4.30, , 
2020-07-07 16:48:24,27.09,22.39,3.81, , 
2020-07-07 16:53:24,27.64,20.94,3.32, , 
2020-07-07 16:58:24,27.00,20.67,2.61, , 
2020-07-07 17:03:24,26.23,23.33,3.68, , 
2020-07-07 17:08:24,25.18,21.89,1.90, , 
2020-07-07 17:13:24,24.59,23.54,2.43, , 
2020-07-07 17:18:24,24.24,22.61,1.57, , 
2020-07-07 17:23:24,24.10,23.22,1.82, , 
2020-07-07 17:28:24,24.09,24.65,2.65, , 
2020-07-07 17:33:24,24.02,24.86,2.72, , 
2020-07-07 17:38:24,23.88,24.35,2.31, , 
2020-07-07 17:43:24,23.66,24.53,2.22, , 
2020-07-07 17:48:24,23.56,24.68,2.22, , 
2020-07-07 17:53:24,23.41,24.88,2.21, , 
2020-07-07 17:58:24,23.30,25.43,2.43, , 
2020-07-07 18:03:24,23.23,26.86,3.14, , 
2020-07-07 18:08:24,23.25,26.57,3.00, , 
